id,pred
2017_1196_1344,0.818270802498
2017_1199_1344,0.784115612507
2017_1211_1344,0.736947476864
2017_1233_1344,0.241930812597
2017_1235_1344,0.663244903088
2017_1240_1344,0.226325780153
2017_1242_1344,0.709069550037
2017_1243_1344,0.591038286686
2017_1245_1344,0.354871451855
2017_1246_1344,0.829015910625
2017_1257_1344,0.801401078701
2017_1266_1344,0.560617148876
2017_1268_1344,0.487481296062
2017_1274_1344,0.655399978161
2017_1276_1344,0.793052017689
2017_1277_1344,0.378428637981
2017_1278_1344,0.645558714867
2017_1291_1344,0.09003598243
2017_1292_1344,0.691762387753
2017_1297_1344,0.175840690732
2017_1300_1344,0.294498503208
2017_1305_1344,0.508769214153
2017_1308_1344,0.363327294588
2017_1309_1344,0.157498076558
2017_1314_1344,0.805305182934
2017_1315_1344,0.159638538957
2017_1321_1344,0.578507721424
2017_1323_1344,0.766921818256
2017_1329_1344,0.666937589645
2017_1332_1344,0.785390138626
2017_1343_1344,0.492932766676
2017_1112_1345,0.573623895645
2017_1116_1345,0.453957855701
2017_1124_1345,0.480330646038
2017_1137_1345,0.188414826989
2017_1139_1345,0.528156578541
2017_1153_1345,0.642854094505
2017_1166_1345,0.403419792652
2017_1173_1345,0.3841547966
2017_1181_1345,0.684864878654
2017_1190_1345,0.240073516965
2017_1195_1345,0.16169296205
2017_1196_1345,0.675255179405
2017_1199_1345,0.626814007759
2017_1211_1345,0.564992666245
2017_1233_1345,0.134361624718
2017_1235_1345,0.475969851017
2017_1240_1345,0.11731813848
2017_1242_1345,0.53125834465
2017_1243_1345,0.400732398033
2017_1245_1345,0.203427687287
2017_1246_1345,0.692517161369
2017_1257_1345,0.652223944664
2017_1266_1345,0.372591227293
2017_1268_1345,0.30697119236
2017_1274_1345,0.469259798527
2017_1276_1345,0.639439761639
2017_1277_1345,0.220043942332
2017_1278_1345,0.458748668432
2017_1291_1345,0.0462591536343
2017_1292_1345,0.510131835938
2017_1297_1345,0.0901781693101
2017_1300_1345,0.162349149585
2017_1305_1345,0.326428502798
2017_1308_1345,0.210996463895
2017_1309_1345,0.0799447968602
2017_1314_1345,0.657777309418
2017_1315_1345,0.0842026621103
2017_1321_1345,0.390541702509
2017_1323_1345,0.603292167187
2017_1329_1345,0.483161836863
2017_1332_1345,0.628935337067
2017_1343_1345,0.310483038425
2017_1344_1345,0.313238114119
2017_1112_1348,0.624586760998
2017_1116_1348,0.506100952625
2017_1124_1348,0.532824397087
2017_1137_1348,0.222850903869
2017_1139_1348,0.580888092518
2017_1153_1348,0.691082239151
2017_1166_1348,0.455077588558
2017_1173_1348,0.436232715845
2017_1181_1348,0.729153752327
2017_1190_1348,0.279701203108
2017_1195_1348,0.192426145077
2017_1196_1348,0.720933914185
2017_1199_1348,0.675734996796
2017_1211_1348,0.616490542889
2017_1233_1348,0.158063724637
2017_1235_1348,0.530632674694
2017_1240_1348,0.140867039561
2017_1242_1348,0.583190023899
2017_1243_1348,0.453358262777
2017_1245_1348,0.239922851324
2017_1246_1348,0.735681712627
2017_1257_1348,0.6983756423
2017_1266_1348,0.422714233398
2017_1268_1348,0.353177696466
2017_1274_1348,0.521899163723
2017_1276_1348,0.687690079212
2017_1277_1348,0.258182525635
2017_1278_1348,0.511061489582
2017_1291_1348,0.053813431412
2017_1292_1348,0.562952756882
2017_1297_1348,0.109088301659
2017_1300_1348,0.193309009075
2017_1305_1348,0.372789561749
2017_1308_1348,0.246713265777
2017_1309_1348,0.0969408676028
2017_1314_1348,0.703611850739
2017_1315_1348,0.0999199226499
2017_1321_1348,0.440569847822
2017_1323_1348,0.653782606125
2017_1329_1348,0.534785687923
2017_1332_1348,0.677385866642
2017_1343_1348,0.358087688684
2017_1344_1348,0.360147029161
2017_1345_1348,0.553652048111
2017_1112_1355,0.96023106575
2017_1116_1355,0.94677054882
2017_1124_1355,0.952619671822
2017_1137_1355,0.85024023056
2017_1139_1355,0.955165982246
2017_1153_1355,0.964944183826
2017_1166_1355,0.940559983253
2017_1173_1355,0.931848347187
2017_1181_1355,0.967670321465
2017_1190_1355,0.885185420513
2017_1195_1355,0.823217153549
2017_1196_1355,0.9667724967
2017_1199_1355,0.963607788086
2017_1211_1355,0.95986944437
2017_1233_1355,0.781434595585
2017_1235_1355,0.950334250927
2017_1240_1355,0.757865488529
2017_1242_1355,0.956431627274
2017_1243_1355,0.939167380333
2017_1245_1355,0.860803544521
2017_1246_1355,0.968512356281
2017_1257_1355,0.965617060661
2017_1266_1355,0.932888269424
2017_1268_1355,0.908115029335
2017_1274_1355,0.94992351532
2017_1276_1355,0.963393986225
2017_1277_1355,0.865122079849
2017_1278_1355,0.947478950024
2017_1291_1355,0.528252243996
2017_1292_1355,0.954403400421
2017_1297_1355,0.707795500755
2017_1300_1355,0.817017793655
2017_1305_1355,0.921594321728
2017_1308_1355,0.866395652294
2017_1309_1355,0.674776613712
2017_1314_1355,0.966161847115
2017_1315_1355,0.683031201363
2017_1321_1355,0.934256374836
2017_1323_1355,0.960697054863
2017_1329_1355,0.952535152435
2017_1332_1355,0.96390992403
2017_1343_1355,0.914321839809
2017_1344_1355,0.915203928947
2017_1345_1355,0.95342373848
2017_1348_1355,0.946582257748
2017_1112_1371,0.727231144905
2017_1116_1371,0.621514320374
2017_1124_1371,0.646523118019
2017_1137_1371,0.315229445696
2017_1139_1371,0.689567089081
2017_1153_1371,0.781511425972
2017_1166_1371,0.572088301182
2017_1173_1371,0.553595721722
2017_1181_1371,0.81192535162
2017_1190_1371,0.38371270895
2017_1195_1371,0.276364564896
2017_1196_1371,0.805505156517
2017_1199_1371,0.769632339478
2017_1211_1371,0.719793856144
2017_1233_1371,0.226876780391
2017_1235_1371,0.644894897938
2017_1240_1371,0.208061546087
2017_1242_1371,0.691580533981
2017_1243_1371,0.570815682411
2017_1245_1371,0.335164666176
2017_1246_1371,0.817133426666
2017_1257_1371,0.787869155407
2017_1266_1371,0.5398042202
2017_1268_1371,0.466941326857
2017_1274_1371,0.63630092144
2017_1276_1371,0.778549730778
2017_1277_1371,0.358300417662
2017_1278_1371,0.626644730568
2017_1291_1371,0.0841598138213
2017_1292_1371,0.673564076424
2017_1297_1371,0.164079427719
2017_1300_1371,0.277465850115
2017_1305_1371,0.488163739443
2017_1308_1371,0.344243556261
2017_1309_1371,0.146743550897
2017_1314_1371,0.791675567627
2017_1315_1371,0.148748546839
2017_1321_1371,0.558256804943
2017_1323_1371,0.751295626163
2017_1329_1371,0.647817134857
2017_1332_1371,0.770417273045
2017_1343_1371,0.470907598734
2017_1344_1371,0.474595338106
2017_1345_1371,0.664906978607
2017_1348_1371,0.616489350796
2017_1355_1371,0.0748421177268
2017_1112_1374,0.504516243935
2017_1116_1374,0.385579496622
2017_1124_1374,0.411051660776
2017_1137_1374,0.149297863245
2017_1139_1374,0.459005326033
2017_1153_1374,0.577992379665
2017_1166_1374,0.338308721781
2017_1173_1374,0.321390241385
2017_1181_1374,0.622331678867
2017_1190_1374,0.192602306604
2017_1195_1374,0.127674460411
2017_1196_1374,0.61262011528
2017_1199_1374,0.560570061207
2017_1211_1374,0.495962649584
2017_1233_1374,0.101154983044
2017_1235_1374,0.408914387226
2017_1240_1374,0.0919111222029
2017_1242_1374,0.461339771748
2017_1243_1374,0.336704313755
2017_1245_1374,0.162015348673
2017_1246_1374,0.630133330822
2017_1257_1374,0.586337506771
2017_1266_1374,0.309499412775
2017_1268_1374,0.250420153141
2017_1274_1374,0.400495916605
2017_1276_1374,0.573783099651
2017_1277_1374,0.176612079144
2017_1278_1374,0.390145897865
2017_1291_1374,0.0401436462998
2017_1292_1374,0.440847635269
2017_1297_1374,0.0697066113353
2017_1300_1374,0.127871707082
2017_1305_1374,0.266747057438
2017_1308_1374,0.166954606771
2017_1309_1374,0.0616947412491
2017_1314_1374,0.592310130596
2017_1315_1374,0.0629366710782
2017_1321_1374,0.325195938349
2017_1323_1374,0.536137640476
2017_1329_1374,0.415197581053
2017_1332_1374,0.562431156635
2017_1343_1374,0.254707276821
2017_1344_1374,0.256244242191
2017_1345_1374,0.431482583284
2017_1348_1374,0.380131095648
2017_1355_1374,0.0376108288765
2017_1371_1374,0.281131982803
2017_1112_1376,0.617223739624
2017_1116_1376,0.500785291195
2017_1124_1376,0.52742177248
2017_1137_1376,0.218338549137
2017_1139_1376,0.574065029621
2017_1153_1376,0.686208844185
2017_1166_1376,0.447028934956
2017_1173_1376,0.430040210485
2017_1181_1376,0.723324120045
2017_1190_1376,0.27419680357
2017_1195_1376,0.192511409521
2017_1196_1376,0.716655910015
2017_1199_1376,0.670269489288
2017_1211_1376,0.606908500195
2017_1233_1376,0.157259389758
2017_1235_1376,0.523461997509
2017_1240_1376,0.143617138267
2017_1242_1376,0.575720608234
2017_1243_1376,0.447908163071
2017_1245_1376,0.236060336232
2017_1246_1376,0.731226623058
2017_1257_1376,0.693929433823
2017_1266_1376,0.414443314075
2017_1268_1376,0.347900182009
2017_1274_1376,0.516448557377
2017_1276_1376,0.680327773094
2017_1277_1376,0.254649430513
2017_1278_1376,0.505780637264
2017_1291_1376,0.0532723404467
2017_1292_1376,0.556338489056
2017_1297_1376,0.107454396784
2017_1300_1376,0.189977228642
2017_1305_1376,0.368357568979
2017_1308_1376,0.243990600109
2017_1309_1376,0.0948278903961
2017_1314_1376,0.698406338692
2017_1315_1376,0.0993095785379
2017_1321_1376,0.435359418392
2017_1323_1376,0.647390127182
2017_1329_1376,0.527753829956
2017_1332_1376,0.670521736145
2017_1343_1376,0.352213710546
2017_1344_1376,0.355156391859
2017_1345_1376,0.54416590929
2017_1348_1376,0.494917571545
2017_1355_1376,0.0506558232009
2017_1371_1376,0.384178906679
2017_1374_1376,0.613762557507
2017_1112_1388,0.63617092371
2017_1116_1388,0.517344534397
2017_1124_1388,0.545129716396
2017_1137_1388,0.232031583786
2017_1139_1388,0.591300904751
2017_1153_1388,0.698784351349
2017_1166_1388,0.467717260122
2017_1173_1388,0.447671830654
2017_1181_1388,0.737418949604
2017_1190_1388,0.29445078969
2017_1195_1388,0.200207829475
2017_1196_1388,0.728482306004
2017_1199_1388,0.684186398983
2017_1211_1388,0.628230929375
2017_1233_1388,0.16060231626
2017_1235_1388,0.5393024683
2017_1240_1388,0.146919935942
2017_1242_1388,0.594677627087
2017_1243_1388,0.464290052652
2017_1245_1388,0.249560147524
2017_1246_1388,0.743954956532
2017_1257_1388,0.707104086876
2017_1266_1388,0.43642604351
2017_1268_1388,0.364479333162
2017_1274_1388,0.534289002419
2017_1276_1388,0.696092486382
2017_1277_1388,0.268296688795
2017_1278_1388,0.523417651653
2017_1291_1388,0.0572231896222
2017_1292_1388,0.573382854462
2017_1297_1388,0.113992027938
2017_1300_1388,0.200901761651
2017_1305_1388,0.384537905455
2017_1308_1388,0.256309092045
2017_1309_1388,0.102057613432
2017_1314_1388,0.713860869408
2017_1315_1388,0.104516990483
2017_1321_1388,0.452755719423
2017_1323_1388,0.661968827248
2017_1329_1388,0.551627874374
2017_1332_1388,0.686830103397
2017_1343_1388,0.368289232254
2017_1344_1388,0.372339099646
2017_1345_1388,0.565740823746
2017_1348_1388,0.512632906437
2017_1355_1388,0.0514349229634
2017_1371_1388,0.402280449867
2017_1374_1388,0.632674157619
2017_1376_1388,0.52076870203
2017_1112_1407,0.893931269646
2017_1116_1407,0.838479101658
2017_1124_1407,0.85241317749
2017_1137_1407,0.592359662056
2017_1139_1407,0.875346183777
2017_1153_1407,0.91890847683
2017_1166_1407,0.808824896812
2017_1173_1407,0.796728909016
2017_1181_1407,0.931678771973
2017_1190_1407,0.663067162037
2017_1195_1407,0.546854019165
2017_1196_1407,0.928991317749
2017_1199_1407,0.913417994976
2017_1211_1407,0.890588283539
2017_1233_1407,0.481110423803
2017_1235_1407,0.851338386536
2017_1240_1407,0.453616559505
2017_1242_1407,0.876368701458
2017_1243_1407,0.807803869247
2017_1245_1407,0.61527466774
2017_1246_1407,0.933760523796
2017_1257_1407,0.921345889568
2017_1266_1407,0.787780880928
2017_1268_1407,0.734403371811
2017_1274_1407,0.846691966057
2017_1276_1407,0.917636811733
2017_1277_1407,0.638508379459
2017_1278_1407,0.84113907814
2017_1291_1407,0.223609864712
2017_1292_1407,0.867078185081
2017_1297_1407,0.382876694202
2017_1300_1407,0.548238456249
2017_1305_1407,0.750715076923
2017_1308_1407,0.623977899551
2017_1309_1407,0.352132350206
2017_1314_1407,0.923090398312
2017_1315_1407,0.355838775635
2017_1321_1407,0.799525856972
2017_1323_1407,0.905344188213
2017_1329_1407,0.85335457325
2017_1332_1407,0.914026379585
2017_1343_1407,0.738817632198
2017_1344_1407,0.740373253822
2017_1345_1407,0.862409114838
2017_1348_1407,0.83523106575
2017_1355_1407,0.203296214342
2017_1371_1407,0.76360231638
2017_1374_1407,0.892461955547
2017_1376_1407,0.83764642477
2017_1388_1407,0.825384914875
2017_1112_1411,0.935548305511
2017_1116_1411,0.899576663971
2017_1124_1411,0.90734910965
2017_1137_1411,0.717654705048
2017_1139_1411,0.924333631992
2017_1153_1411,0.948596835136
2017_1166_1411,0.877574622631
2017_1173_1411,0.872541844845
2017_1181_1411,0.953765332699
2017_1190_1411,0.774088799953
2017_1195_1411,0.682344734669
2017_1196_1411,0.9531057477
2017_1199_1411,0.946495771408
2017_1211_1411,0.931342184544
2017_1233_1411,0.622188806534
2017_1235_1411,0.906884968281
2017_1240_1411,0.601177573204
2017_1242_1411,0.923576235771
2017_1243_1411,0.879140436649
2017_1245_1411,0.739560008049
2017_1246_1411,0.955070376396
2017_1257_1411,0.950060784817
2017_1266_1411,0.866885900497
2017_1268_1411,0.827193617821
2017_1274_1411,0.905915915966
2017_1276_1411,0.946762144566
2017_1277_1411,0.755460083485
2017_1278_1411,0.901871204376
2017_1291_1411,0.338235855103
2017_1292_1411,0.918811440468
2017_1297_1411,0.523899495602
2017_1300_1411,0.682934165001
2017_1305_1411,0.841233849525
2017_1308_1411,0.746638953686
2017_1309_1411,0.491124242544
2017_1314_1411,0.950178027153
2017_1315_1411,0.495085150003
2017_1321_1411,0.874414682388
2017_1323_1411,0.941050052643
2017_1329_1411,0.909659087658
2017_1332_1411,0.945685148239
2017_1343_1411,0.831441938877
2017_1344_1411,0.83424270153
2017_1345_1411,0.91424882412
2017_1348_1411,0.897329688072
2017_1355_1411,0.312093257904
2017_1371_1411,0.849600255489
2017_1374_1411,0.934008359909
2017_1376_1411,0.900804877281
2017_1388_1411,0.889372169971
2017_1407_1411,0.636693716049
2017_1112_1413,0.967543184757
2017_1116_1413,0.958372592926
2017_1124_1413,0.961443722248
2017_1137_1413,0.888718545437
2017_1139_1413,0.963593959808
2017_1153_1413,0.971700429916
2017_1166_1413,0.953307509422
2017_1173_1413,0.950569987297
2017_1181_1413,0.973784267902
2017_1190_1413,0.915364861488
2017_1195_1413,0.868950724602
2017_1196_1413,0.973262310028
2017_1199_1413,0.970551669598
2017_1211_1413,0.966875135899
2017_1233_1413,0.835264861584
2017_1235_1413,0.959318995476
2017_1240_1413,0.818367183208
2017_1242_1413,0.964674532413
2017_1243_1413,0.953533649445
2017_1245_1413,0.897860407829
2017_1246_1413,0.974570691586
2017_1257_1413,0.972181737423
2017_1266_1413,0.949598193169
2017_1268_1413,0.935545921326
2017_1274_1413,0.959532618523
2017_1276_1413,0.970464110374
2017_1277_1413,0.90351909399
2017_1278_1413,0.957980394363
2017_1291_1413,0.612676501274
2017_1292_1413,0.963121831417
2017_1297_1413,0.773194372654
2017_1300_1413,0.866946995258
2017_1305_1413,0.941337883472
2017_1308_1413,0.90121203661
2017_1309_1413,0.747694730759
2017_1314_1413,0.972364783287
2017_1315_1413,0.752286791801
2017_1321_1413,0.951657354832
2017_1323_1413,0.968133509159
2017_1329_1413,0.961350679398
2017_1332_1413,0.970830798149
2017_1343_1413,0.937853813171
2017_1344_1413,0.938775777817
2017_1345_1413,0.96177393198
2017_1348_1413,0.958311140537
2017_1355_1413,0.584018528461
2017_1371_1413,0.945195257664
2017_1374_1413,0.967398524284
2017_1376_1413,0.957421243191
2017_1388_1413,0.956665337086
2017_1407_1413,0.844358384609
2017_1411_1413,0.753557503223
2017_1112_1417,0.559082090855
2017_1116_1417,0.438532471657
2017_1124_1417,0.464951813221
2017_1137_1417,0.179717466235
2017_1139_1417,0.513735353947
2017_1153_1417,0.630378186703
2017_1166_1417,0.389093488455
2017_1173_1417,0.372846513987
2017_1181_1417,0.672346234322
2017_1190_1417,0.230154871941
2017_1195_1417,0.1536565274
2017_1196_1417,0.663590788841
2017_1199_1417,0.613667309284
2017_1211_1417,0.550605535507
2017_1233_1417,0.123317323625
2017_1235_1417,0.462869077921
2017_1240_1417,0.111045263708
2017_1242_1417,0.516057014465
2017_1243_1417,0.388684421778
2017_1245_1417,0.194150343537
2017_1246_1417,0.680323541164
2017_1257_1417,0.638310313225
2017_1266_1417,0.35818707943
2017_1268_1417,0.293989419937
2017_1274_1417,0.454116672277
2017_1276_1417,0.6264975667
2017_1277_1417,0.209871217608
2017_1278_1417,0.444183588028
2017_1291_1417,0.0453295558691
2017_1292_1417,0.495377957821
2017_1297_1417,0.0854089409113
2017_1300_1417,0.154393821955
2017_1305_1417,0.312511861324
2017_1308_1417,0.200530618429
2017_1309_1417,0.0763811916113
2017_1314_1417,0.643994271755
2017_1315_1417,0.0775994807482
2017_1321_1417,0.375027775764
2017_1323_1417,0.590036511421
2017_1329_1417,0.468876689672
2017_1332_1417,0.615474641323
2017_1343_1417,0.298622578382
2017_1344_1417,0.300819903612
2017_1345_1417,0.485879272223
2017_1348_1417,0.434011340141
2017_1355_1417,0.0426272116601
2017_1371_1417,0.327730000019
2017_1374_1417,0.555359363556
2017_1376_1417,0.441417008638
2017_1388_1417,0.415982991457
2017_1407_1417,0.129547387362
2017_1411_1417,0.0787191018462
2017_1413_1417,0.0354884937406
2017_1112_1423,0.722730815411
2017_1116_1423,0.615535199642
2017_1124_1423,0.641176640987
2017_1137_1423,0.310079932213
2017_1139_1423,0.684720754623
2017_1153_1423,0.778049409389
2017_1166_1423,0.566910862923
2017_1173_1423,0.547877013683
2017_1181_1423,0.808067023754
2017_1190_1423,0.378360956907
2017_1195_1423,0.271848380566
2017_1196_1423,0.801423192024
2017_1199_1423,0.764883220196
2017_1211_1423,0.716004788876
2017_1233_1423,0.222882091999
2017_1235_1423,0.639126777649
2017_1240_1423,0.204551801085
2017_1242_1423,0.686737000942
2017_1243_1423,0.565111756325
2017_1245_1423,0.329650253057
2017_1246_1423,0.813117384911
2017_1257_1423,0.783148646355
2017_1266_1423,0.534287154675
2017_1268_1423,0.461047858
2017_1274_1423,0.630454242229
2017_1276_1423,0.775011062622
2017_1277_1423,0.35410925746
2017_1278_1423,0.620349347591
2017_1291_1423,0.081879131496
2017_1292_1423,0.668610692024
2017_1297_1423,0.161021396518
2017_1300_1423,0.272981226444
2017_1305_1423,0.482290029526
2017_1308_1423,0.339201122522
2017_1309_1423,0.143993541598
2017_1314_1423,0.787273585796
2017_1315_1423,0.145923748612
2017_1321_1423,0.551030933857
2017_1323_1423,0.747125267982
2017_1329_1423,0.642834842205
2017_1332_1423,0.766912043095
2017_1343_1423,0.466425210238
2017_1344_1423,0.468634217978
2017_1345_1423,0.659285366535
2017_1348_1423,0.610526740551
2017_1355_1423,0.0732696726918
2017_1371_1423,0.499785751104
2017_1374_1423,0.71970051527
2017_1376_1423,0.613427996635
2017_1388_1423,0.594321370125
2017_1407_1423,0.233889758587
2017_1411_1423,0.147408157587
2017_1413_1423,0.0538485385478
2017_1417_1423,0.670698583126
2017_1112_1425,0.683790564537
2017_1116_1425,0.571317970753
2017_1124_1425,0.597116887569
2017_1137_1425,0.271506816149
2017_1139_1425,0.643092215061
2017_1153_1425,0.744147837162
2017_1166_1425,0.520585894585
2017_1173_1425,0.501404345036
2017_1181_1425,0.777736961842
2017_1190_1425,0.335839927197
2017_1195_1425,0.240007355809
2017_1196_1425,0.770536005497
2017_1199_1425,0.730365812778
2017_1211_1425,0.676341235638
2017_1233_1425,0.192370221019
2017_1235_1425,0.595007479191
2017_1240_1425,0.179153218865
2017_1242_1425,0.645221471786
2017_1243_1425,0.518766224384
2017_1245_1425,0.291008353233
2017_1246_1425,0.783442795277
2017_1257_1425,0.750642895699
2017_1266_1425,0.487846076488
2017_1268_1425,0.415015637875
2017_1274_1425,0.586531043053
2017_1276_1425,0.74088537693
2017_1277_1425,0.315172076225
2017_1278_1425,0.575990021229
2017_1291_1425,0.0688109472394
2017_1292_1425,0.626023888588
2017_1297_1425,0.137328162789
2017_1300_1425,0.237437203526
2017_1305_1425,0.435840129852
2017_1308_1425,0.298607259989
2017_1309_1425,0.122407078743
2017_1314_1425,0.755199372768
2017_1315_1425,0.124559633434
2017_1321_1425,0.505754172802
2017_1323_1425,0.710497319698
2017_1329_1425,0.600972950459
2017_1332_1425,0.731888055801
2017_1343_1425,0.420594096184
2017_1344_1425,0.422512888908
2017_1345_1425,0.617192804813
2017_1348_1425,0.565958321095
2017_1355_1425,0.0616704411805
2017_1371_1425,0.454081624746
2017_1374_1425,0.680522322655
2017_1376_1425,0.57142072916
2017_1388_1425,0.548453509808
2017_1407_1425,0.202046245337
2017_1411_1425,0.126164779067
2017_1413_1425,0.0475894622505
2017_1417_1425,0.628091096878
2017_1423_1425,0.453060805798
2017_1112_1433,0.611678183079
2017_1116_1433,0.492471545935
2017_1124_1433,0.519178748131
2017_1137_1433,0.213532328606
2017_1139_1433,0.567555129528
2017_1153_1433,0.679284453392
2017_1166_1433,0.441562384367
2017_1173_1433,0.422869414091
2017_1181_1433,0.718248724937
2017_1190_1433,0.268832415342
2017_1195_1433,0.184082672
2017_1196_1433,0.70981746912
2017_1199_1433,0.663659691811
2017_1211_1433,0.60349047184
2017_1233_1433,0.15158995986
2017_1235_1433,0.516874611378
2017_1240_1433,0.13438090682
2017_1242_1433,0.569860398769
2017_1243_1433,0.439808905125
2017_1245_1433,0.230104938149
2017_1246_1433,0.724924325943
2017_1257_1433,0.686748623848
2017_1266_1433,0.409487485886
2017_1268_1433,0.340816378593
2017_1274_1433,0.508276462555
2017_1276_1433,0.675648927689
2017_1277_1433,0.247805371881
2017_1278_1433,0.497417211533
2017_1291_1433,0.0511249490082
2017_1292_1433,0.549492835999
2017_1297_1433,0.103902518749
2017_1300_1433,0.184940010309
2017_1305_1433,0.360207736492
2017_1308_1433,0.236787900329
2017_1309_1433,0.0922305062413
2017_1314_1433,0.692099988461
2017_1315_1433,0.0955688580871
2017_1321_1433,0.427180200815
2017_1323_1433,0.641301751137
2017_1329_1433,0.520981013775
2017_1332_1433,0.665328145027
2017_1343_1433,0.345653831959
2017_1344_1433,0.347665309906
2017_1345_1433,0.540139257908
2017_1348_1433,0.486570447683
2017_1355_1433,0.0479550436139
2017_1371_1433,0.376478761435
2017_1374_1433,0.608088493347
2017_1376_1433,0.491030186415
2017_1388_1433,0.469529867172
2017_1407_1433,0.155737385154
2017_1411_1433,0.0951628312469
2017_1413_1433,0.0367767028511
2017_1417_1433,0.551645338535
2017_1423_1433,0.376316547394
2017_1425_1433,0.423346579075
2017_1112_1435,0.695426702499
2017_1116_1435,0.584517776966
2017_1124_1435,0.609307348728
2017_1137_1435,0.282421708107
2017_1139_1435,0.655420839787
2017_1153_1435,0.753005385399
2017_1166_1435,0.534045875072
2017_1173_1435,0.514888584614
2017_1181_1435,0.786912620068
2017_1190_1435,0.348411530256
2017_1195_1435,0.245762959123
2017_1196_1435,0.779662489891
2017_1199_1435,0.740341067314
2017_1211_1435,0.688136637211
2017_1233_1435,0.205483913422
2017_1235_1435,0.607549726963
2017_1240_1435,0.183551087976
2017_1242_1435,0.655909776688
2017_1243_1435,0.532501220703
2017_1245_1435,0.301569253206
2017_1246_1435,0.792397737503
2017_1257_1435,0.759724199772
2017_1266_1435,0.502354264259
2017_1268_1435,0.428344666958
2017_1274_1435,0.599340856075
2017_1276_1435,0.750891566277
2017_1277_1435,0.323133856058
2017_1278_1435,0.589281916618
2017_1291_1435,0.0724153444171
2017_1292_1435,0.637770593166
2017_1297_1435,0.14365465939
2017_1300_1435,0.247039526701
2017_1305_1435,0.449165523052
2017_1308_1435,0.310081094503
2017_1309_1435,0.128873378038
2017_1314_1435,0.764182925224
2017_1315_1435,0.133216992021
2017_1321_1435,0.519312620163
2017_1323_1435,0.72130471468
2017_1329_1435,0.61420071125
2017_1332_1435,0.741975367069
2017_1343_1435,0.433554768562
2017_1344_1435,0.435846894979
2017_1345_1435,0.629903793335
2017_1348_1435,0.578474998474
2017_1355_1435,0.0675551146269
2017_1371_1435,0.465399771929
2017_1374_1435,0.691505372524
2017_1376_1435,0.583351612091
2017_1388_1435,0.561261475086
2017_1407_1435,0.210905984044
2017_1411_1435,0.132018953562
2017_1413_1435,0.0486416853964
2017_1417_1435,0.640641331673
2017_1423_1435,0.464589506388
2017_1425_1435,0.515259385109
2017_1433_1435,0.594617664814
2017_1112_1436,0.724221050739
2017_1116_1436,0.617911279202
2017_1124_1436,0.642836511135
2017_1137_1436,0.311606377363
2017_1139_1436,0.686337053776
2017_1153_1436,0.77935308218
2017_1166_1436,0.568683207035
2017_1173_1436,0.5497828722
2017_1181_1436,0.80937743187
2017_1190_1436,0.380099415779
2017_1195_1436,0.273224651814
2017_1196_1436,0.802965700626
2017_1199_1436,0.76670730114
2017_1211_1436,0.71738165617
2017_1233_1436,0.224126070738
2017_1235_1436,0.640863537788
2017_1240_1436,0.205478727818
2017_1242_1436,0.688352048397
2017_1243_1436,0.566950261593
2017_1245_1436,0.332584768534
2017_1246_1436,0.814548313618
2017_1257_1436,0.784951508045
2017_1266_1436,0.536454677582
2017_1268_1436,0.462754070759
2017_1274_1436,0.632394969463
2017_1276_1436,0.776344835758
2017_1277_1436,0.355403065681
2017_1278_1436,0.622572660446
2017_1291_1436,0.0822709202766
2017_1292_1436,0.670261204243
2017_1297_1436,0.161958664656
2017_1300_1436,0.274325013161
2017_1305_1436,0.484097748995
2017_1308_1436,0.340788125992
2017_1309_1436,0.144973114133
2017_1314_1436,0.789193928242
2017_1315_1436,0.147838786244
2017_1321_1436,0.55407512188
2017_1323_1436,0.748729586601
2017_1329_1436,0.646870493889
2017_1332_1436,0.768256247044
2017_1343_1436,0.468276560307
2017_1344_1436,0.470470666885
2017_1345_1436,0.66170758009
2017_1348_1436,0.612318754196
2017_1355_1436,0.073787972331
2017_1371_1436,0.501683294773
2017_1374_1436,0.721208930016
2017_1376_1436,0.617791593075
2017_1388_1436,0.596033036709
2017_1407_1436,0.23518486321
2017_1411_1436,0.148982554674
2017_1413_1436,0.0559089034796
2017_1417_1436,0.672257065773
2017_1423_1436,0.50155800581
2017_1425_1436,0.550386190414
2017_1433_1436,0.627606749535
2017_1435_1436,0.529078543186
2017_1112_1437,0.407890409231
2017_1116_1437,0.297916829586
2017_1124_1437,0.320972204208
2017_1137_1437,0.10614759475
2017_1139_1437,0.364674955606
2017_1153_1437,0.481022447348
2017_1166_1437,0.256977826357
2017_1173_1437,0.242657139897
2017_1181_1437,0.527148604393
2017_1190_1437,0.138661444187
2017_1195_1437,0.0944556966424
2017_1196_1437,0.516876995564
2017_1199_1437,0.463242024183
2017_1211_1437,0.399666398764
2017_1233_1437,0.0707009360194
2017_1235_1437,0.318835318089
2017_1240_1437,0.0679204314947
2017_1242_1437,0.366860121489
2017_1243_1437,0.255641132593
2017_1245_1437,0.115607574582
2017_1246_1437,0.535450875759
2017_1257_1437,0.489524722099
2017_1266_1437,0.23280158639
2017_1268_1437,0.184337124228
2017_1274_1437,0.311278641224
2017_1276_1437,0.476641714573
2017_1277_1437,0.128913700581
2017_1278_1437,0.30209338665
2017_1291_1437,0.0345318056643
2017_1292_1437,0.347833275795
2017_1297_1437,0.0509310364723
2017_1300_1437,0.0902552083135
